image_id,fine_label
8592,48
8593,22
8594,4
8595,47
8596,77
8597,58
8598,78
8599,19
8600,95
8601,4
8602,70
8603,75
8604,96
8605,96
8606,95
8607,21
8608,78
8609,14
8610,81
8611,87
8612,27
8613,26
8614,20
8615,28
8616,53
8617,81
8618,69
8619,63
8620,59
8621,35
8622,15
8623,47
8624,6
8625,15
8626,39
8627,8
8628,36
8629,58
8630,63
8631,52
8632,8
8633,63
8634,80
8635,15
8636,12
8637,60
8638,83
8639,7
8640,53
8641,63
8642,53
8643,63
8644,38
8645,86
8646,89
8647,16
8648,46
8649,27
8650,97
8651,97
8652,97
8653,78
8654,17
8655,45
8656,37
8657,12
8658,9
8659,30
8660,99
8661,6
8662,32
8663,78
8664,97
8665,35
8666,3
8667,27
8668,87
8669,64
8670,8
8671,89
8672,60
8673,12
8674,79
8675,59
8676,62
8677,92
8678,7
8679,11
8680,47
8681,29
8682,45
8683,80
8684,7
8685,0
8686,24
8687,50
8688,77
8689,58
8690,94
8691,18
8692,42
8693,34
8694,10
8695,93
8696,64
8697,74
8698,43
8699,69
8700,12
8701,23
8702,68
8703,32
8704,73
8705,67
8706,38
8707,26
8708,30
8709,7
8710,53
8711,12
8712,26
8713,14
8714,71
8715,77
8716,51
8717,73
8718,12
8719,21
8720,81
8721,6
8722,8
8723,3
8724,2
8725,48
8726,88
8727,47
8728,4
8729,34
8730,72
8731,21
8732,90
8733,88
8734,15
8735,30
8736,95
8737,30
8738,96
8739,51
8740,59
8741,13
8742,15
8743,33
8744,15
8745,43
8746,59
8747,85
8748,56
8749,31
8750,67
8751,48
8752,61
8753,38
8754,17
8755,82
8756,58
8757,33
8758,95
8759,11
8760,52
8761,34
8762,6
8763,75
8764,92
8765,77
8766,36
8767,21
8768,48
8769,18
8770,39
8771,37
8772,78
8773,32
8774,50
8775,24
8776,52
8777,1
8778,18
8779,46
8780,76
8781,65
8782,61
8783,1
8784,97
8785,83
8786,23
8787,38
8788,6
8789,20
8790,51
8791,42
8792,42
8793,60
8794,9
8795,62
8796,26
8797,79
8798,22
8799,94
8800,73
8801,57
8802,9
8803,44
8804,77
8805,43
8806,4
8807,7
8808,87
8809,48
8810,53
8811,54
8812,85
8813,12
8814,88
8815,71
8816,79
8817,0
8818,26
8819,17
8820,8
8821,85
8822,95
8823,79
8824,41
8825,64
8826,4
8827,67
8828,40
8829,74
8830,90
8831,15
8832,53
8833,30
8834,95
8835,82
8836,38
8837,94
8838,62
8839,78
8840,3
8841,4
8842,72
8843,32
8844,62
8845,4
8846,72
8847,95
8848,45
8849,65
8850,66
8851,62
8852,20
8853,52
8854,42
8855,74
8856,47
8857,38
8858,39
8859,52
8860,95
8861,54
8862,68
8863,54
8864,6
8865,0
8866,86
8867,23
8868,8
8869,99
8870,94
8871,74
8872,87
8873,42
8874,39
8875,38
8876,51
8877,42
8878,92
8879,55
8880,6
8881,62
8882,51
8883,69
8884,17
8885,79
8886,92
8887,20
8888,74
8889,91
8890,75
8891,66
8892,28
8893,34
8894,38
8895,65
8896,49
8897,52
8898,97
8899,71
8900,75
8901,29
8902,49
8903,57
8904,16
8905,36
8906,90
8907,26
8908,71
8909,8
8910,3
8911,21
8912,43
8913,83
8914,80
8915,71
8916,25
8917,1
8918,49
8919,16
8920,8
8921,22
8922,15
8923,60
8924,30
8925,61
8926,97
8927,53
8928,17
8929,63
8930,4
8931,50
8932,66
8933,81
8934,50
8935,44
8936,94
8937,44
8938,73
8939,17
8940,66
8941,37
8942,87
8943,59
8944,69
8945,97
8946,87
8947,44
8948,33
8949,75
8950,45
8951,4
8952,53
8953,30
8954,50
8955,76
8956,31
8957,31
8958,30
8959,44
8960,33
8961,86
8962,70
8963,33
8964,94
8965,49
8966,10
8967,89
8968,62
8969,80
8970,16
8971,22
8972,55
8973,34
8974,76
8975,51
8976,58
8977,51
8978,12
8979,97
8980,23
8981,18
8982,89
8983,33
8984,62
8985,57
8986,89
8987,2
8988,34
8989,73
8990,13
8991,52
8992,73
8993,28
8994,47
8995,48
8996,34
8997,86
8998,57
8999,38
9000,38
9001,82
9002,67
9003,53
9004,83
9005,32
9006,36
9007,97
9008,19
9009,89
9010,42
9011,17
9012,38
9013,79
9014,3
9015,24
9016,24
9017,51
9018,84
9019,5
9020,65
9021,36
9022,23
9023,2
9024,49
9025,8
9026,96
9027,56
9028,42
9029,49
9030,61
9031,30
9032,7
9033,63
9034,18
9035,44
9036,98
9037,10
9038,1
9039,4
9040,31
9041,22
9042,63
9043,34
9044,28
9045,37
9046,19
9047,87
9048,60
9049,31
9050,39
9051,86
9052,13
9053,74
9054,90
9055,65
9056,10
9057,34
9058,53
9059,50
9060,19
9061,30
9062,27
9063,58
9064,13
9065,83
9066,49
9067,46
9068,83
9069,40
9070,15
9071,87
9072,33
9073,54
9074,11
9075,62
9076,8
9077,83
9078,5
9079,31
9080,85
9081,11
9082,84
9083,11
9084,81
9085,55
9086,59
9087,27
9088,81
9089,42
9090,39
9091,85
9092,67
9093,45
9094,77
9095,65
9096,22
9097,27
9098,75
9099,92
9100,77
9101,79
9102,13
9103,85
9104,24
9105,74
9106,36
9107,96
9108,44
9109,68
9110,61
9111,44
9112,0
9113,0
9114,80
9115,57
9116,72
9117,30
9118,65
9119,98
9120,57
9121,52
9122,59
9123,15
9124,63
9125,61
9126,0
9127,97
9128,58
9129,83
9130,26
9131,5
9132,16
9133,67
9134,69
9135,55
9136,5
9137,2
9138,82
9139,36
9140,59
9141,67
9142,97
9143,25
9144,31
9145,70
9146,20
9147,51
9148,66
9149,87
9150,25
9151,81
9152,27
9153,62
9154,3
9155,84
9156,75
9157,39
9158,50
9159,57
9160,59
9161,57
9162,72
9163,83
9164,4
9165,61
9166,7
9167,82
9168,41
9169,72
9170,94
9171,86
9172,29
9173,32
9174,42
9175,97
9176,61
9177,27
9178,20
9179,35
9180,27
9181,61
9182,46
9183,86
9184,78
9185,63
9186,69
9187,50
9188,4
9189,32
9190,7
9191,67
9192,86
9193,42
9194,2
9195,49
9196,42
9197,40
9198,56
9199,14
9200,52
9201,5
9202,16
9203,17
9204,58
9205,81
9206,90
9207,1
9208,3
9209,74
9210,6
9211,46
9212,8
9213,86
9214,39
9215,26
9216,69
9217,8
9218,33
9219,92
9220,75
9221,65
9222,76
9223,21
9224,51
9225,19
9226,98
9227,83
9228,0
9229,10
9230,50
9231,52
9232,43
9233,64
9234,41
9235,54
9236,94
9237,8
9238,82
9239,20
9240,47
9241,42
9242,95
9243,4
9244,58
9245,12
9246,10
9247,81
9248,21
9249,20
9250,90
9251,99
9252,72
9253,49
9254,91
9255,47
9256,85
9257,93
9258,33
9259,38
9260,93
9261,59
9262,96
9263,72
9264,33
9265,38
9266,67
9267,25
9268,49
9269,87
9270,71
9271,66
9272,62
9273,18
9274,3
9275,47
9276,70
9277,13
9278,4
9279,64
9280,79
9281,33
9282,55
9283,38
9284,95
9285,47
9286,23
9287,75
9288,83
9289,38
9290,10
9291,87
9292,48
9293,47
9294,9
9295,2
9296,17
9297,10
9298,1
9299,32
9300,18
9301,75
9302,38
9303,27
9304,8
9305,83
9306,56
9307,72
9308,99
9309,25
9310,82
9311,18
9312,36
9313,99
9314,65
9315,80
9316,22
9317,5
9318,27
9319,9
9320,99
9321,19
9322,22
9323,88
9324,4
9325,60
9326,42
9327,91
9328,78
9329,62
9330,61
9331,50
9332,11
9333,77
9334,4
9335,36
9336,62
9337,74
9338,26
9339,96
9340,41
9341,74
9342,10
9343,61
9344,12
9345,42
9346,36
9347,50
9348,81
9349,67
9350,47
9351,89
9352,42
9353,34
9354,11
9355,61
9356,71
9357,99
9358,65
9359,11
9360,49
9361,78
9362,79
9363,95
9364,1
9365,17
9366,26
9367,11
9368,5
9369,85
9370,68
9371,54
9372,59
9373,55
9374,11
9375,75
9376,41
9377,70
9378,0
9379,31
9380,53
9381,76
9382,61
9383,71
9384,26
9385,94
9386,32
9387,33
9388,27
9389,80
9390,57
9391,74
9392,62
9393,9
9394,87
9395,4
9396,81
9397,47
9398,17
9399,53
9400,47
9401,69
9402,18
9403,0
9404,75
9405,46
9406,4
9407,75
9408,35
9409,79
9410,94
9411,63
9412,11
9413,26
9414,67
9415,17
9416,47
9417,91
9418,40
9419,63
9420,75
9421,82
9422,97
9423,66
9424,93
9425,60
9426,95
9427,25
9428,56
9429,71
9430,62
9431,87
9432,68
9433,8
9434,7
9435,3
9436,13
9437,49
9438,26
9439,62
9440,25
9441,0
9442,82
9443,4
9444,14
9445,79
9446,85
9447,37
9448,94
9449,8
9450,33
9451,67
9452,51
9453,52
9454,11
9455,70
9456,65
9457,58
9458,1
9459,59
9460,98
9461,79
9462,16
9463,40
9464,86
9465,61
9466,70
9467,7
9468,72
9469,85
9470,9
9471,2
9472,10
9473,96
9474,97
9475,64
9476,20
9477,72
9478,99
9479,60
9480,61
9481,29
9482,5
9483,35
9484,90
9485,7
9486,45
9487,41
9488,13
9489,94
9490,40
9491,26
9492,72
9493,68
9494,9
9495,12
9496,69
9497,32
9498,73
9499,66
9500,73
9501,81
9502,4
9503,89
9504,50
9505,62
9506,71
9507,5
9508,51
9509,60
9510,33
9511,6
9512,57
9513,73
9514,50
9515,63
9516,39
9517,72
9518,22
9519,5
9520,63
9521,74
9522,42
9523,82
9524,87
9525,38
9526,93
9527,3
9528,46
9529,50
9530,77
9531,58
9532,49
9533,52
9534,99
9535,47
9536,4
9537,29
9538,45
9539,90
9540,62
9541,72
9542,67
9543,63
9544,16
9545,17
9546,56
9547,34
9548,87
9549,87
9550,71
9551,69
9552,88
9553,6
9554,68
9555,31
9556,10
9557,27
9558,20
9559,88
9560,19
9561,7
9562,49
9563,10
9564,4
9565,82
9566,62
9567,57
9568,75
9569,56
9570,75
9571,84
9572,67
9573,3
9574,8
9575,53
9576,49
9577,86
9578,61
9579,93
9580,99
9581,27
9582,20
9583,42
9584,67
9585,41
9586,66
9587,72
9588,0
9589,45
9590,61
9591,89
9592,61
9593,89
9594,99
9595,69
9596,22
9597,47
9598,21
9599,53
9600,73
9601,0
9602,88
9603,48
9604,38
9605,0
9606,50
9607,42
9608,51
9609,40
9610,61
9611,46
9612,96
9613,97
9614,35
9615,8
9616,62
9617,37
9618,88
9619,14
9620,2
9621,75
9622,65
9623,34
9624,56
9625,69
9626,17
9627,39
9628,43
9629,45
9630,89
9631,80
9632,3
9633,62
9634,50
9635,35
9636,25
9637,18
9638,42
9639,50
9640,22
9641,96
9642,50
9643,19
9644,50
9645,94
9646,46
9647,31
9648,8
9649,2
9650,9
9651,67
9652,51
9653,91
9654,54
9655,33
9656,35
9657,7
9658,96
9659,77
9660,64
9661,83
9662,91
9663,42
9664,12
9665,28
9666,96
9667,27
9668,68
9669,86
9670,14
9671,70
9672,84
9673,0
9674,94
9675,1
9676,99
9677,95
9678,93
9679,5
9680,17
9681,54
9682,29
9683,82
9684,80
9685,99
9686,27
9687,35
9688,95
9689,1
9690,71
9691,39
9692,70
9693,80
9694,21
9695,20
9696,21
9697,14
9698,96
9699,69
9700,55
9701,71
9702,84
9703,51
9704,99
9705,24
9706,87
9707,40
9708,90
9709,21
9710,97
9711,25
9712,26
9713,88
9714,59
9715,73
9716,66
9717,64
9718,11
9719,60
9720,40
9721,9
9722,79
9723,30
9724,69
9725,19
9726,0
9727,50
9728,55
9729,96
9730,79
9731,0
9732,20
9733,72
9734,66
9735,57
9736,60
9737,47
9738,59
9739,62
9740,37
9741,99
9742,53
9743,55
9744,99
9745,83
9746,24
9747,96
9748,15
9749,75
9750,50
9751,25
9752,27
9753,97
9754,62
9755,31
9756,92
9757,93
9758,2
9759,57
9760,9
9761,39
9762,52
9763,31
9764,89
9765,19
9766,24
9767,15
9768,38
9769,40
9770,72
9771,91
9772,61
9773,98
9774,26
9775,9
9776,99
9777,24
9778,82
9779,86
9780,93
9781,20
9782,62
9783,95
9784,54
9785,6
9786,98
9787,37
9788,70
9789,35
9790,97
9791,89
9792,15
9793,35
9794,54
9795,65
9796,8
9797,99
9798,16
9799,62
9800,69
9801,55
9802,67
9803,26
9804,32
9805,61
9806,14
9807,92
9808,35
9809,80
9810,70
9811,39
9812,44
9813,42
9814,44
9815,78
9816,21
9817,7
9818,98
9819,84
9820,9
9821,67
9822,10
9823,18
9824,73
9825,96
9826,77
9827,41
9828,61
9829,23
9830,42
9831,46
9832,55
9833,60
9834,12
9835,69
9836,35
9837,33
9838,20
9839,2
9840,22
9841,67
9842,73
9843,62
9844,49
9845,87
9846,79
9847,20
9848,62
9849,23
9850,64
9851,31
9852,64
9853,27
9854,52
9855,22
9856,30
9857,39
9858,82
9859,97
9860,94
9861,87
9862,44
9863,25
9864,41
9865,91
9866,29
9867,33
9868,87
9869,15
9870,22
9871,71
9872,13
9873,89
9874,8
9875,4
9876,35
9877,51
9878,35
9879,32
9880,16
9881,93
9882,36
9883,20
9884,24
9885,50
9886,35
9887,64
9888,24
9889,30
9890,65
9891,88
9892,71
9893,15
9894,27
9895,73
9896,10
9897,35
9898,81
9899,55
9900,88
9901,42
9902,24
9903,21
9904,74
9905,61
9906,68
9907,5
9908,39
9909,23
9910,26
9911,29
9912,82
9913,61
9914,79
9915,42
9916,18
9917,38
9918,48
9919,60
9920,56
9921,31
9922,84
9923,33
9924,17
9925,48
9926,7
9927,28
9928,39
9929,65
9930,58
9931,96
9932,95
9933,28
9934,82
9935,21
9936,28
9937,22
9938,67
9939,35
9940,0
9941,45
9942,37
9943,74
9944,47
9945,39
9946,83
9947,40
9948,22
9949,77
9950,77
9951,14
9952,12
9953,43
9954,3
9955,37
9956,73
9957,58
9958,60
9959,25
9960,74
9961,95
9962,32
9963,85
9964,77
9965,13
9966,7
9967,92
9968,90
9969,7
9970,86
9971,67
9972,78
9973,31
9974,40
9975,11
9976,35
9977,38
9978,9
9979,12
9980,90
9981,49
9982,99
9983,64
9984,2
9985,91
9986,97
9987,10
9988,36
9989,89
9990,37
9991,74
9992,16
9993,78
9994,53
9995,33
9996,26
9997,81
9998,62
9999,89
